,item_id,name,category,price,old_price,sellable_online,depth,height,width,release_date,designer
644,39311256,JONAXEL,Bookcases & shelving units,745.0,SR 785,True,51,173,173,2/17/2014,IKEA of Sweden
645,39903833,ALGOT,Bookcases & shelving units,134.6,SR 205,True,61,197,66,1/11/2007,Francis Cayouette
646,59279043,OLAUS,Bookcases & shelving units,386.0,SR 446,True,36,94,211,3/8/1985,IKEA of Sweden
647,69248211,IVAR,Bookcases & shelving units,1870.0,No old price,True,30,226,259,4/16/1984,Sarah Fager/IKEA of Sweden
648,69294566,VITTSJÃ–,Bookcases & shelving units,1035.0,No old price,True,36,175,300,2/26/1988,Johan Kroon
649,89285467,ALGOT,Bookcases & shelving units,321.0,SR 375,True,41,85,127,10/9/2011,Francis Cayouette
650,90349005,EKET,Bookcases & shelving units,75.0,No old price,True,24,10,69,3/2/2002,Jon Karlsson
651,60323592,BILLSBRO,Bookcases & shelving units,15.0,No old price,True,,,,3/21/1998,H Preutz/A Fredriksson
652,20273141,HISHULT,Bookcases & shelving units,17.0,No old price,True,24,,,1/8/1997,K Hagberg/M Hagberg
653,50334303,BILLSBRO,Bookcases & shelving units,25.0,No old price,True,,,,8/20/1990,H Preutz/A Fredriksson
654,30373164,KLACKBERG,Bookcases & shelving units,35.0,No old price,True,30,,,5/9/2005,Charlie StyrbjÃ¶rn
655,49303958,BROR,Bookcases & shelving units,1545.0,No old price,True,40,190,254,3/1/1990,IKEA of Sweden
656,50295306,BESTÃ…,Bookcases & shelving units,150.0,No old price,True,40,,180,6/18/2007,IKEA of Sweden
657,50275596,OXBERG,Bookcases & shelving units,100.0,No old price,True,,97,40,10/4/1978,502.755.96 Adjustable hinges allow you to adjust the door horizontally and vertically.Behind the panel doors you can keep your belongings hidden and free from dust.Hinges included.Knobs included.1 door will fit BILLY bookcase 40 cm and 2 doors will fit BILLY bookcase 80 cm.Can be used on the corner unit only if the shelf next to it has no doors.The door does not fit bookcases purchased in the spring of 2014 or earlier.
658,90333938,EKET,Bookcases & shelving units,250.0,No old price,True,35,70,35,7/26/2013,Jon Karlsson
659,10373495,BEKANT,Bookcases & shelving units,1495.0,No old price,True,45,134,121,1/8/1986,Eva Lilja LÃ¶wenhielm
660,29308645,JONAXEL,Bookcases & shelving units,885.0,SR 951,True,51,173,198,4/8/1999,IKEA of Sweden
661,80291632,SELSVIKEN,Bookcases & shelving units,150.0,No old price,True,,64,60,10/26/2001,IKEA of Sweden
662,90347515,ENERYDA,Bookcases & shelving units,35.0,No old price,True,30,,22,5/30/1998,Francis Cayouette
663,40348895,Ã–STERNÃ„S,Bookcases & shelving units,70.0,No old price,True,,,25,3/2/2003,H Preutz/A Fredriksson
664,80385348,IVAR,Bookcases & shelving units,75.0,No old price,True,30,14,39,1/29/2009,Sarah Fager
665,275674,OXBERG,Bookcases & shelving units,245.0,No old price,True,,192,40,10/20/2000,002.756.74 Adjustable hinges allow you to adjust the door horizontally and vertically.Panel/glass doors provide dust-free storage and let you hide or display things according to your needs.Hinges included.Knobs included.Handle with care! A damaged edge or scratched surface can cause the glass to suddenly crack and/or break. Avoid collisions from the side - this is where the glass is most vulnerable.1 door will fit BILLY bookcase 40 cm and 2 doors will fit BILLY bookcase 80 cm.Can be used on the corner unit only if the shelf next to it has no doors.The door does not fit bookcases purchased in the spring of 2014 or earlier.
666,9285683,IVAR,Bookcases & shelving units,726.0,No old price,True,50,179,174,12/25/2009,IKEA of Sweden
667,9288021,IVAR,Bookcases & shelving units,563.0,No old price,True,50,,174,12/2/2010,IKEA of Sweden
668,10388661,HAVSTA,Bookcases & shelving units,80.0,No old price,True,37,12,81,4/24/1999,IKEA of Sweden
669,49903842,ALGOT,Bookcases & shelving units,231.6,SR 326,True,61,197,66,11/28/2000,Francis Cayouette
670,50334317,BILLSBRO,Bookcases & shelving units,45.0,No old price,True,,,,7/5/1980,H Preutz/A Fredriksson
671,69017475,KALLAX,Bookcases & shelving units,895.0,No old price,True,39,147,147,9/16/2015,Tord BjÃ¶rklund
672,70348894,BJÃ„RRED,Bookcases & shelving units,49.0,No old price,True,34,,,6/22/1982,H Preutz/A Fredriksson
673,79320758,SVALNÃ„S,Bookcases & shelving units,1830.0,No old price,True,35,176,213,1/2/1990,Jon Karlsson
674,89248535,IVAR,Bookcases & shelving units,1085.0,No old price,True,50,226,259,9/10/2014,IKEA of Sweden
675,9903820,ALGOT,Bookcases & shelving units,234.0,SR 310,True,41,197,66,3/17/2012,Francis Cayouette
676,10323599,BILLSBRO,Bookcases & shelving units,69.0,No old price,True,,,,2/10/1990,H Preutz/A Fredriksson
677,19221087,EKET,Bookcases & shelving units,1218.0,"SR 1,277",True,35,212,140,2/28/2015,IKEA of Sweden/Jon Karlsson
678,19277116,BILLY / BOTTNA,Bookcases & shelving units,315.0,No old price,True,28,202,80,10/25/1986,Gillis Lundgren/K Hagberg/M Hagberg
679,20330599,UPPLEVA,Bookcases & shelving units,199.0,No old price,True,,,,1/14/2000,"203.305.99 The TV-bracket can be angled for change of viewing position, and easy access to cables and connections.The TV bracket has integrated cable management so you can easily gather and conceal wires for a neater TV solution.UPPLEVA TV-brackets are VESA-compatibleFits most 37-55"" flat screen TVs.Fits MOSTORP, MALSJÃ– and BESTÃ… TV benches."
680,29275715,BROR,Bookcases & shelving units,2150.0,No old price,True,,,,8/7/1983,IKEA of Sweden
681,29286399,EKET,Bookcases & shelving units,661.0,No old price,True,35,70,175,2/20/2005,IKEA of Sweden/Jon Karlsson
682,29294554,VITTSJÃ–,Bookcases & shelving units,695.0,No old price,True,36,175,202,5/27/1986,Johan Kroon
683,29912767,ALGOT,Bookcases & shelving units,528.2,SR 627,True,40,84,190,3/21/2011,Francis Cayouette
684,30323598,BILLSBRO,Bookcases & shelving units,49.0,No old price,True,,,,7/4/1989,H Preutz/A Fredriksson
685,40226790,UPPLEVA,Bookcases & shelving units,145.0,No old price,True,,,,12/7/1978,IKEA of Sweden
686,49017749,ALGOT,Bookcases & shelving units,474.2,SR 557,True,41,87,190,10/26/2009,Francis Cayouette
687,40211595,GALANT,Bookcases & shelving units,695.0,No old price,True,40,80,160,1/3/1989,K Malmvall/E Lilja LÃ¶wenhielm
688,49320774,SVALNÃ„S,Bookcases & shelving units,1840.0,No old price,True,35,176,233,9/14/1982,Jon Karlsson
689,59276172,ALGOT,Bookcases & shelving units,477.0,SR 655,True,41,199,132,4/20/1999,Francis Cayouette
690,59287986,IVAR,Bookcases & shelving units,498.0,No old price,True,50,179,89,9/2/2009,IKEA of Sweden
691,60294797,HANVIKEN,Bookcases & shelving units,50.0,No old price,True,,26,60,5/6/1999,Marcus Arvonen
692,79265926,HAVSTA,Bookcases & shelving units,2980.0,No old price,True,47,212,203,11/28/1982,IKEA of Sweden
693,79272677,BROR,Bookcases & shelving units,1335.0,No old price,True,40,133,161,5/20/2000,IKEA of Sweden
694,79303103,ALGOT,Bookcases & shelving units,383.8,SR 587,True,61,197,132,1/5/1993,Francis Cayouette
695,80414256,VASSVIKEN,Bookcases & shelving units,100.0,No old price,True,,,,3/24/1989,IKEA of Sweden
696,99221026,EKET,Bookcases & shelving units,978.0,No old price,True,35,105,70,2/2/1996,IKEA of Sweden/Jon Karlsson
697,50357002,KALLRÃ–R,Bookcases & shelving units,25.0,No old price,True,38,,,3/2/1984,IKEA of Sweden
698,20334314,BILLSBRO,Bookcases & shelving units,15.0,No old price,True,,,,12/5/1989,H Preutz/A Fredriksson
699,49248354,IVAR,Bookcases & shelving units,878.0,No old price,True,50,226,174,3/5/1993,IKEA of Sweden
700,20338411,BAGGANÃ„S,Bookcases & shelving units,50.0,No old price,True,31,,9,2/10/1995,H Preutz/A Fredriksson
701,19272699,BROR,Bookcases & shelving units,1335.0,No old price,True,40,190,254,4/12/2013,IKEA of Sweden
702,40104109,BILLY,Bookcases & shelving units,20.0,No old price,True,,,,2/10/1983,IKEA of Sweden
703,90291858,SINDVIK,Bookcases & shelving units,150.0,No old price,True,,64,60,6/14/2007,Marcus Arvonen
704,10273090,MÃ–LLARP,Bookcases & shelving units,12.0,No old price,True,25,,,7/12/1995,K Hagberg/M Hagberg
705,10364523,KALLVIKEN,Bookcases & shelving units,170.0,No old price,True,,64,60,8/15/1981,IKEA of Sweden
706,50425987,KALLVIKEN,Bookcases & shelving units,135.0,No old price,True,,38,60,11/17/1997,IKEA of Sweden
707,30425988,KALLVIKEN,Bookcases & shelving units,95.0,No old price,True,,26,60,6/6/2010,IKEA of Sweden
708,49282994,BROR,Bookcases & shelving units,530.0,No old price,True,40,190,85,1/18/1984,IKEA of Sweden
709,70318161,IVAR,Bookcases & shelving units,39.0,No old price,True,50,,42,9/25/1989,IKEA of Sweden
710,50370353,MOSSARYD,Bookcases & shelving units,29.0,No old price,True,18,,,8/13/2006,Francis Cayouette
711,80340048,EKET,Bookcases & shelving units,20.0,No old price,True,1,4,63,5/5/2012,IKEA of Sweden
712,89283005,BROR,Bookcases & shelving units,670.0,No old price,True,40,110,85,11/23/1989,IKEA of Sweden
713,89294532,VITTSJÃ–,Bookcases & shelving units,790.0,No old price,True,36,175,200,6/12/2001,Johan Kroon
714,20443624,BESTÃ…,Bookcases & shelving units,225.0,No old price,True,42,,180,5/5/1989,IKEA of Sweden
715,69903799,ALGOT,Bookcases & shelving units,204.0,SR 340,True,41,197,46,8/6/1991,Francis Cayouette
716,70428904,EKET,Bookcases & shelving units,75.0,No old price,True,,,,9/16/1986,"704.289.04 Metal legs raise your EKET combination from the floor, giving a light airy look and making it easy to clean the floor underneath.Adjustable feet"
717,50275619,OXBERG,Bookcases & shelving units,80.0,No old price,True,,35,40,7/8/1985,502.756.19 Adjustable hinges allow you to adjust the door horizontally and vertically.Glass doors keep your favourite items free from dust but still visible.Hinges included.Knobs included.Handle with care! A damaged edge or scratched surface can cause the glass to suddenly crack and/or break. Avoid collisions from the side - this is where the glass is most vulnerable.Can be used on the corner unit only if the shelf next to it has no doors.
718,322897,SVALNÃ„S,Bookcases & shelving units,310.0,No old price,True,35,39,61,3/2/1991,Jon Karlsson
719,333278,BROR,Bookcases & shelving units,90.0,No old price,True,4,110,,10/13/1983,IKEA of Sweden
720,10353765,KLIMPEN,Bookcases & shelving units,345.0,No old price,True,33,70,58,10/23/2015,Tina Christensen
721,294795,HANVIKEN,Bookcases & shelving units,75.0,No old price,True,,38,60,12/19/1992,Marcus Arvonen
722,20390574,STALLARP,Bookcases & shelving units,45.0,No old price,True,4,10,4,6/2/2015,Carl Ã–jerstam
723,30357003,KALLRÃ–R,Bookcases & shelving units,45.0,No old price,True,38,,,1/3/1998,IKEA of Sweden
724,40247368,BESTÃ…,Bookcases & shelving units,195.0,No old price,True,40,128,60,8/23/2003,IKEA of Sweden
725,70388639,HAVSTA,Bookcases & shelving units,545.0,No old price,True,35,123,81,3/12/1983,IKEA of Sweden
726,79184435,SVALNÃ„S,Bookcases & shelving units,410.0,No old price,True,25,176,66,4/4/2013,Jon Karlsson
727,99303970,BROR,Bookcases & shelving units,1315.0,No old price,True,55,190,254,8/8/1985,IKEA of Sweden
728,80291854,SINDVIK,Bookcases & shelving units,100.0,No old price,True,,38,60,1/14/1980,Marcus Arvonen
729,39286558,HYLLIS,Bookcases & shelving units,141.0,No old price,True,27,74,180,11/28/2013,IKEA of Sweden
730,50434185,ALGOT,Bookcases & shelving units,20.0,No old price,True,,84,4,3/18/2011,Francis Cayouette
731,69272649,BROR,Bookcases & shelving units,375.0,No old price,True,55,110,65,3/12/2011,IKEA of Sweden
732,80291665,GLASSVIK,Bookcases & shelving units,195.0,No old price,True,,64,60,10/27/1994,IKEA of Sweden
733,60441562,TIMMERVIKEN,Bookcases & shelving units,60.0,No old price,True,,26,60,3/22/1995,"604.415.62 Drawers make it easy to keep your things organised.To be completed with BESTÃ… drawer frame 60X15X40 cm and BESTÃ… drawer runner, sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately."
734,9300650,BESTÃ…,Bookcases & shelving units,2635.0,No old price,True,42,193,300,1/29/2007,IKEA of Sweden
735,10441569,STOCKVIKEN,Bookcases & shelving units,210.0,No old price,True,,64,60,3/27/2005,104.415.69 You can choose to mount the door on the right or left side.To be completed with BESTÃ… hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.
736,19057483,BESTÃ…,Bookcases & shelving units,480.0,No old price,True,22,128,60,11/27/1982,IKEA of Sweden
737,19276414,ALGOT / SKÃ…DIS,Bookcases & shelving units,598.0,SR 776,True,41,199,132,7/4/2005,Francis Cayouette/Eva Lilja LÃ¶wenhielm
738,30452613,BROR,Bookcases & shelving units,90.0,No old price,True,4,110,,10/30/2012,IKEA of Sweden
739,39184437,SVALNÃ„S,Bookcases & shelving units,1395.0,No old price,True,35,176,130,5/26/1997,Jon Karlsson
740,39292026,BILLY / MORLIDEN,Bookcases & shelving units,595.0,No old price,True,30,202,80,6/24/1996,Gillis Lundgren/IKEA of Sweden
741,49133579,IVAR,Bookcases & shelving units,365.0,No old price,True,30,124,89,6/25/1983,IKEA of Sweden/Sarah Fager
742,40206476,GALANT,Bookcases & shelving units,395.0,No old price,True,40,80,80,3/15/2006,K Malmvall/E Lilja LÃ¶wenhielm
743,49221062,EKET,Bookcases & shelving units,1260.0,"SR 1,378",True,35,180,210,2/18/2014,Jon Karlsson/IKEA of Sweden
744,49272706,BROR,Bookcases & shelving units,1345.0,No old price,True,55,190,234,1/18/2003,IKEA of Sweden
745,49299032,BESTÃ…,Bookcases & shelving units,1215.0,No old price,True,42,48,180,12/26/2012,IKEA of Sweden/Carl Ã–jerstam
746,49302874,IVAR,Bookcases & shelving units,453.0,No old price,True,50,179,89,8/12/1980,IKEA of Sweden
747,50470512,IVAR,Bookcases & shelving units,245.0,No old price,True,30,,83,6/15/1978,IKEA of Sweden
748,59303477,IVAR,Bookcases & shelving units,2275.0,No old price,True,30,226,344,3/20/1986,IKEA of Sweden
749,60291845,HANVIKEN,Bookcases & shelving units,100.0,No old price,True,,64,60,10/14/2007,Marcus Arvonen
750,60414257,VASSVIKEN,Bookcases & shelving units,75.0,No old price,True,,26,60,1/4/1995,IKEA of Sweden
751,69017833,BILLY / MORLIDEN,Bookcases & shelving units,1770.0,No old price,True,30,237,160,11/28/1990,IKEA of Sweden/Gillis Lundgren
752,69239607,ALGOT,Bookcases & shelving units,347.0,SR 445,True,41,197,132,12/19/2000,Francis Cayouette
753,69275718,BROR,Bookcases & shelving units,1340.0,No old price,True,40,110,170,2/4/1991,IKEA of Sweden
754,69288018,IVAR,Bookcases & shelving units,1045.0,No old price,True,50,179,259,1/20/2016,IKEA of Sweden
755,69304754,IVAR,Bookcases & shelving units,1745.0,No old price,True,30,179,259,8/30/2007,IKEA of Sweden
756,70348785,SKÃ„RHAMN,Bookcases & shelving units,29.0,No old price,True,24,,,8/26/1990,Ebba Strandmark
757,70470511,IVAR,Bookcases & shelving units,145.0,No old price,True,,179,30,8/23/1985,IKEA of Sweden
758,70394471,BOTTNA,Bookcases & shelving units,65.0,No old price,True,,32,76,5/26/1984,K Hagberg/M Hagberg
759,89248371,IVAR,Bookcases & shelving units,1045.0,No old price,True,30,226,219,4/14/1996,IKEA of Sweden
760,89287683,IVAR,Bookcases & shelving units,428.0,No old price,True,50,226,89,6/28/1988,IKEA of Sweden
761,89297663,JONAXEL,Bookcases & shelving units,670.0,SR 671,True,51,173,173,12/6/2004,IKEA of Sweden
762,89323723,IVAR,Bookcases & shelving units,1980.0,No old price,True,30,179,259,4/2/2003,IKEA of Sweden
763,90226797,UPPLEVA,Bookcases & shelving units,145.0,No old price,True,,,,6/21/2012,IKEA of Sweden
764,90443625,NOTVIKEN,Bookcases & shelving units,115.0,No old price,True,,64,60,8/10/1994,904.436.25 The doors keep your belongings hidden and free from dust.You can choose to mount the door on the right or left side.To be completed with BESTÃ… hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.
765,99248380,IVAR,Bookcases & shelving units,990.0,No old price,True,30,124,259,8/19/1989,IKEA of Sweden
766,99288012,IVAR,Bookcases & shelving units,718.0,No old price,True,50,124,174,12/7/2005,IKEA of Sweden/Sarah Fager
767,99315812,IVAR,Bookcases & shelving units,395.0,No old price,True,30,179,89,10/27/2001,IKEA of Sweden
768,90265246,HISHULT,Bookcases & shelving units,35.0,No old price,True,37,,12,10/6/2013,K Hagberg/M Hagberg
769,70236151,ORRNÃ„S,Bookcases & shelving units,29.0,No old price,True,35,,16,5/12/1986,IKEA of Sweden
770,50323597,BILLSBRO,Bookcases & shelving units,35.0,No old price,True,,,,11/24/1999,H Preutz/A Fredriksson
771,29248345,IVAR,Bookcases & shelving units,906.0,No old price,True,50,226,134,11/22/1979,IKEA of Sweden
772,70441566,RIKSVIKEN,Bookcases & shelving units,225.0,No old price,True,,64,60,6/30/2013,704.415.66 You can choose to mount the door on the right or left side.To be completed with BESTÃ… hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.
773,423721,KALLAX,Bookcases & shelving units,100.0,No old price,True,38,33,33,11/24/2002,IKEA of Sweden
774,10357004,KALLRÃ–R,Bookcases & shelving units,35.0,No old price,True,38,,,12/23/2008,IKEA of Sweden
775,19288006,IVAR,Bookcases & shelving units,760.0,No old price,True,50,226,174,10/23/1990,IKEA of Sweden
776,79248319,IVAR,Bookcases & shelving units,440.0,No old price,True,30,179,134,8/12/2010,IKEA of Sweden
777,79320744,SVALNÃ„S,Bookcases & shelving units,1245.0,No old price,True,35,176,150,6/7/1999,Jon Karlsson
778,89297677,JONAXEL,Bookcases & shelving units,560.0,No old price,True,51,104,148,12/8/1986,IKEA of Sweden
779,99303442,IVAR,Bookcases & shelving units,1225.0,No old price,True,30,226,219,2/18/1986,IKEA of Sweden
780,9291622,KOLBJÃ–RN,Bookcases & shelving units,1145.0,No old price,True,37,161,251,3/9/1990,IKEA of Sweden
781,29184433,SVALNÃ„S,Bookcases & shelving units,1620.0,No old price,True,25,176,193,11/29/2005,Jon Karlsson
782,29248538,IVAR,Bookcases & shelving units,1013.0,No old price,True,50,,139,9/20/1983,IKEA of Sweden
783,29285470,ALGOT,Bookcases & shelving units,555.0,SR 645,True,41,180,127,5/26/2003,Francis Cayouette
784,30441554,TIMMERVIKEN,Bookcases & shelving units,115.0,No old price,True,,64,60,12/17/2003,304.415.54 The door keeps your belongings hidden and free from dust.You can choose to mount the door on the right or left side.To be completed with BESTÃ… hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.
785,39230712,BILLY,Bookcases & shelving units,700.0,No old price,True,28,237,120,2/23/1981,IKEA of Sweden/Gillis Lundgren
786,39311789,JONAXEL,Bookcases & shelving units,950.0,SR 977,True,51,207,173,8/2/2004,IKEA of Sweden
787,49294548,VITTSJÃ–,Bookcases & shelving units,1035.0,No old price,True,36,175,300,8/22/1984,Johan Kroon
788,59311463,JONAXEL,Bookcases & shelving units,975.0,SR 981,True,51,207,148,8/23/2001,IKEA of Sweden
789,59385755,BROR,Bookcases & shelving units,375.0,No old price,True,55,110,85,7/15/2009,IKEA of Sweden
790,69248386,IVAR,Bookcases & shelving units,1110.0,No old price,True,30,179,259,5/24/1999,IKEA of Sweden
791,69285473,ALGOT / BROR,Bookcases & shelving units,1311.0,"SR 1,365",True,41,162,162,6/10/1981,Francis Cayouette/IKEA of Sweden
792,79272696,BROR,Bookcases & shelving units,1125.0,No old price,True,55,110,234,6/30/1985,IKEA of Sweden
793,79279457,ALGOT,Bookcases & shelving units,388.6,SR 569,True,,,,10/19/1982,Francis Cayouette
794,79303495,IVAR,Bookcases & shelving units,910.0,No old price,True,30,179,134,10/17/1996,IKEA of Sweden
795,79305102,JONAXEL,Bookcases & shelving units,630.0,No old price,True,51,173,,11/10/2015,IKEA of Sweden
796,80441556,TIMMERVIKEN,Bookcases & shelving units,100.0,No old price,True,,38,60,3/10/2004,804.415.56 The front may be used as a door or as a drawer front.You can choose to mount the door on the right or left side.The door keeps your belongings hidden and free from dust.To be completed with BESTÃ… hinges if used as door. Sold separately.To be completed with BESTÃ… drawer frame 60x25x40 cm and BESTÃ… drawer runner if used as drawer front. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.
797,80450353,IVAR,Bookcases & shelving units,75.0,No old price,True,30,14,39,12/21/2013,IKEA of Sweden
798,89276590,ALGOT,Bookcases & shelving units,245.0,SR 345,True,41,197,65,4/5/1981,Francis Cayouette
799,89285518,ALGOT,Bookcases & shelving units,594.0,SR 690,True,41,170,189,9/13/2004,Francis Cayouette
800,99184439,SVALNÃ„S,Bookcases & shelving units,2070.0,No old price,True,35,176,193,4/24/2003,Jon Karlsson
801,99297634,JONAXEL,Bookcases & shelving units,730.0,No old price,True,51,173,,1/29/1987,IKEA of Sweden
802,99903788,ALGOT,Bookcases & shelving units,296.0,SR 380,True,41,197,86,7/8/1980,Francis Cayouette
803,30441554,TIMMERVIKEN,Cabinets & cupboards,115.0,No old price,True,,64,60,6/30/2004,304.415.54 The door keeps your belongings hidden and free from dust.You can choose to mount the door on the right or left side.To be completed with BESTÃ… hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.
804,49300827,BESTÃ…,Cabinets & cupboards,1850.0,No old price,True,42,192,120,8/8/2008,IKEA of Sweden
805,80441556,TIMMERVIKEN,Cabinets & cupboards,100.0,No old price,True,,38,60,4/11/1984,804.415.56 The front may be used as a door or as a drawer front.You can choose to mount the door on the right or left side.The door keeps your belongings hidden and free from dust.To be completed with BESTÃ… hinges if used as door. Sold separately.To be completed with BESTÃ… drawer frame 60x25x40 cm and BESTÃ… drawer runner if used as drawer front. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.
806,29297958,BESTÃ…,Cabinets & cupboards,820.0,No old price,True,42,48,120,10/30/2014,Carl Ã–jerstam/IKEA of Sweden
807,10443629,GLASSVIK,Cabinets & cupboards,175.0,No old price,True,,38,60,10/3/1980,IKEA of Sweden
808,80275887,KALLAX,Cabinets & cupboards,250.0,No old price,True,39,147,77,10/9/1992,Tord BjÃ¶rklund
809,59286468,EKET,Cabinets & cupboards,311.0,SR 370,True,35,80,70,4/17/1978,Jon Karlsson
810,40033763,IVAR,Cabinets & cupboards,295.0,No old price,True,30,83,80,10/12/2014,IKEA of Sweden
811,40383737,LOMMARP,Cabinets & cupboards,1116.0,"SR 1,395",True,49,199,86,8/25/1988,Francis Cayouette
812,10119206,DETOLF,Cabinets & cupboards,295.0,No old price,True,37,163,43,3/11/1990,IKEA of Sweden
813,59278307,KALLAX,Cabinets & cupboards,500.0,No old price,True,39,147,77,7/5/2010,Tord BjÃ¶rklund
814,49280042,BILLY / OXBERG,Cabinets & cupboards,315.0,No old price,True,30,106,80,1/2/2010,Gillis Lundgren
815,30439565,SYVDE,Cabinets & cupboards,595.0,No old price,True,48,123,100,11/29/2009,IKEA of Sweden
816,79286491,EKET,Cabinets & cupboards,377.0,SR 432,True,25,107,70,6/19/2007,Jon Karlsson/IKEA of Sweden
817,59248867,LIXHULT,Cabinets & cupboards,580.0,No old price,True,35,60,140,1/25/1999,Jon Karlsson
818,70328669,LIXHULT,Cabinets & cupboards,175.0,No old price,True,35,35,60,12/1/1991,Jon Karlsson
819,69287392,BILLY / OXBERG,Cabinets & cupboards,195.0,No old price,True,30,106,40,6/30/1995,Gillis Lundgren
820,50413507,HEMNES,Cabinets & cupboards,1595.0,No old price,True,37,197,90,3/30/2000,Carina Bengs
821,29281066,BILLY / OXBERG,Cabinets & cupboards,385.0,No old price,True,30,202,80,2/14/2001,Gillis Lundgren
822,79302721,BESTÃ…,Cabinets & cupboards,920.0,No old price,True,42,74,120,11/26/1992,IKEA of Sweden/Carl Ã–jerstam
823,19279177,LIXHULT,Cabinets & cupboards,350.0,No old price,True,35,35,120,9/10/2012,Jon Karlsson
824,40302289,BRUSALI,Cabinets & cupboards,595.0,No old price,True,48,190,80,10/25/2013,IKEA of Sweden
825,30381593,IVAR,Cabinets & cupboards,345.0,No old price,True,30,83,80,5/12/2012,Sarah Fager
826,50300666,BRIMNES,Cabinets & cupboards,445.0,No old price,True,41,95,78,11/15/2002,K Hagberg/M Hagberg
827,89279174,LIXHULT,Cabinets & cupboards,356.0,No old price,True,25,50,50,3/23/2003,Jon Karlsson
828,40300662,BRIMNES,Cabinets & cupboards,395.0,No old price,True,41,95,78,3/20/1996,K Hagberg/M Hagberg
829,359739,ROTHULT,Cabinets & cupboards,95.0,No old price,True,,7,3,6/18/2006,IKEA of Sweden
830,302291,BRUSALI,Cabinets & cupboards,375.0,No old price,True,48,93,80,8/13/2008,IKEA of Sweden
831,40309257,HEMNES,Cabinets & cupboards,1395.0,No old price,True,47,88,157,1/3/2006,Carina Bengs
832,29248864,LIXHULT,Cabinets & cupboards,663.0,No old price,True,35,95,130,10/11/1997,Jon Karlsson
833,69017828,BILLY / OXBERG,Cabinets & cupboards,575.0,No old price,True,30,202,80,12/12/1983,Gillis Lundgren
834,30439725,LIATORP,Cabinets & cupboards,1295.0,No old price,True,42,214,96,8/7/2014,Carina Bengs
835,19205884,BESTÃ…,Cabinets & cupboards,1870.0,No old price,True,40,192,120,3/13/1993,IKEA of Sweden
836,70439728,LIATORP,Cabinets & cupboards,1345.0,No old price,True,48,87,145,12/7/2002,Carina Bengs
837,89248205,IVAR,Cabinets & cupboards,440.0,No old price,True,30,124,89,10/24/1997,Sarah Fager/IKEA of Sweden
838,30396429,LIXHULT,Cabinets & cupboards,145.0,No old price,True,35,60,35,1/1/2001,Jon Karlsson
839,10409871,BRIMNES,Cabinets & cupboards,476.0,SR 595,True,35,190,80,9/14/2013,K Hagberg/M Hagberg
840,19189030,EKET,Cabinets & cupboards,656.0,No old price,True,35,210,80,8/7/1981,IKEA of Sweden/Jon Karlsson
841,396416,MILSBO,Cabinets & cupboards,995.0,No old price,True,42,175,73,3/28/1983,Jonas Hultqvist
842,69281804,BILLY / OXBERG,Cabinets & cupboards,915.0,No old price,True,30,202,120,12/9/2002,Gillis Lundgren
843,59275101,HAVSTA,Cabinets & cupboards,925.0,No old price,True,37,134,81,7/4/1987,IKEA of Sweden
844,19028754,LIATORP,Cabinets & cupboards,1445.0,No old price,True,38,214,96,3/20/1992,Carina Bengs
845,79276388,LIXHULT,Cabinets & cupboards,409.0,No old price,True,35,60,95,9/25/1985,Jon Karlsson
846,10251451,IKEA PS,Cabinets & cupboards,425.0,No old price,True,40,63,119,9/2/1985,Nicholai Wiig Hansen
847,49221038,EKET,Cabinets & cupboards,620.0,No old price,True,35,80,140,3/31/1992,Jon Karlsson
848,363171,FABRIKÃ–R,Cabinets & cupboards,636.0,SR 795,True,42,113,81,7/25/1981,Nike Karlsson
849,29301762,BESTÃ…,Cabinets & cupboards,1045.0,No old price,True,42,202,120,6/1/1991,IKEA of Sweden
850,80385616,BILLY,Cabinets & cupboards,516.0,SR 645,True,30,202,80,7/24/1988,Gillis Lundgren
851,60342072,REGISSÃ–R,Cabinets & cupboards,796.0,SR 995,True,38,110,118,12/1/2007,K Hagberg/M Hagberg
852,9276650,BESTÃ…,Cabinets & cupboards,980.0,No old price,True,42,74,120,4/18/2006,IKEA of Sweden
853,89302971,BESTÃ…,Cabinets & cupboards,2470.0,No old price,True,42,230,240,1/28/1999,IKEA of Sweden
854,39287379,BILLY / MORLIDEN,Cabinets & cupboards,245.0,No old price,True,30,106,40,6/3/2000,IKEA of Sweden/Gillis Lundgren
