;item_id;name;category;price;old_price;sellable_online;depth;height;width;release_date;designer
1054;10323599;BILLSBRO;Cabinets & cupboards;276;275;True;;;;30/04/1993;H Preutz/A Fredriksson
1055;10363632;HÄLLAN;Cabinets & cupboards;833;836;True;2;29;45;03/09/2013;Jon Karlsson
1056;10441569;STOCKVIKEN;Cabinets & cupboards;502;506;True;;64;60;16/08/1979;IKEA of Sweden
1057;29286865;BESTÅ / EKET;Cabinets & cupboards;553;565;True;42;210;300;10/05/1986;Jon Karlsson/IKEA of Sweden
1058;29336356;EKET;Cabinets & cupboards;327;323;True;25;35;35;16/04/1989;IKEA of Sweden/Jon Karlsson
1059;29336380;EKET;Cabinets & cupboards;318;305;True;35;70;105;26/07/2000;IKEA of Sweden/Jon Karlsson
1060;30320726;IDÅSEN;Cabinets & cupboards;579;587;True;47;119;80;18/02/1999;Jon Karlsson
1061;40390766;SULARP;Cabinets & cupboards;352;354;True;38;10;;15/10/1980;Carl Öjerstam
1062;80414256;VASSVIKEN;Cabinets & cupboards;120;102;True;;;;10/02/1999;IKEA of Sweden
1063;89248922;LIXHULT;Cabinets & cupboards;281;287;True;35;163;180;22/01/1990;Jon Karlsson
1064;99161598;LIXHULT;Cabinets & cupboards;368;363;True;35;35;95;19/02/1981;Jon Karlsson
1065;99265911;HAVSTA;Cabinets & cupboards;459;457;True;47;212;121;06/04/2004;IKEA of Sweden
1066;90415199;HAVSTA;Cabinets & cupboards;304;295;True;37;12;121;05/05/2005;IKEA of Sweden
1067;99285117;GALANT;Cabinets & cupboards;490;507;True;45;160;80;07/03/2011;K Malmvall/E Lilja Löwenhielm
1068;338407;BAGGANÄS;Cabinets & cupboards;599;618;True;31;;9;18/08/1987;H Preutz/A Fredriksson
1069;90265246;HISHULT;Cabinets & cupboards;455;461;True;37;;12;21/05/2004;K Hagberg/M Hagberg
1070;20334314;BILLSBRO;Cabinets & cupboards;202;220;True;;;;07/04/2016;H Preutz/A Fredriksson
1071;50293604;BESTÅ;Cabinets & cupboards;785;766;True;;10;;10/06/2014;IKEA of Sweden
1072;80339790;HACKÅS;Cabinets & cupboards;382;379;True;18;;24;28/09/1984;J Löfgren/J Pettersson
1073;30303487;MALSJÖ;Cabinets & cupboards;645;659;True;40;186;60;13/11/2009;Carina Bengs
1074;50294793;HANVIKEN;Cabinets & cupboards;366;368;True;;64;60;19/09/2008;Marcus Arvonen
1075;70370352;MOSSARYD;Cabinets & cupboards;134;114;True;18;;;14/08/1981;Francis Cayouette
1076;40348895;ÖSTERNÄS;Cabinets & cupboards;708;712;True;;;25;15/01/2000;H Preutz/A Fredriksson
1077;49329331;BESTÅ;Cabinets & cupboards;697;700;True;42;39;180;22/11/1986;IKEA of Sweden/Marcus Arvonen
1078;59336374;EKET;Cabinets & cupboards;728;737;True;35;35;35;25/01/1999;IKEA of Sweden/Jon Karlsson
1079;79330639;BESTÅ;Cabinets & cupboards;535;541;True;42;129;240;12/10/2014;Marcus Arvonen/IKEA of Sweden
1080;89286513;BEKANT;Cabinets & cupboards;588;570;True;45;61;41;23/10/2015;Eva Lilja Löwenhielm/IKEA of Sweden
1081;59286963;BEKANT;Cabinets & cupboards;400;396;True;45;101;61;05/04/2004;IKEA of Sweden/Eva Lilja Löwenhielm
1082;60441562;TIMMERVIKEN;Cabinets & cupboards;325;327;True;;26;60;28/11/2004;IKEA of Sweden
1083;69329387;EKET;Cabinets & cupboards;730;724;True;35;35;35;15/08/1982;IKEA of Sweden
1084;79275138;HAVSTA;Cabinets & cupboards;401;407;True;47;212;142;08/12/1992;IKEA of Sweden
1085;414255;VASSVIKEN;Cabinets & cupboards;397;396;True;;;;05/05/1993;IKEA of Sweden
1086;9300650;BESTÅ;Cabinets & cupboards;624;629;True;42;193;300;16/02/1984;IKEA of Sweden
1087;9329390;EKET;Cabinets & cupboards;544;561;True;35;70;175;21/02/1991;Jon Karlsson/IKEA of Sweden
1088;20330599;UPPLEVA;Cabinets & cupboards;489;471;True;;;;15/10/2011;IKEA of Sweden
1089;20441578;NOTVIKEN;Cabinets & cupboards;249;266;True;;64;60;29/11/2008;IKEA of Sweden
1090;29282532;BEKANT;Cabinets & cupboards;704;723;True;45;101;41;02/04/2005;Eva Lilja Löwenhielm
1091;30323598;BILLSBRO;Cabinets & cupboards;905;899;True;;;;20/03/1983;H Preutz/A Fredriksson
1092;39285785;GALANT;Cabinets & cupboards;89;99;True;45;120;320;14/02/1988;Eva Lilja Löwenhielm/K Malmvall/E Lilja Löwenhielm
1093;40291851;HANVIKEN;Cabinets & cupboards;488;481;True;;26;60;20/01/2010;Marcus Arvonen
1094;79285302;GALANT;Cabinets & cupboards;693;683;True;45;200;160;15/08/2006;K Malmvall/E Lilja Löwenhielm
1095;60428990;NORRÅKER;Café furniture;886;887;True;;45;29;29/10/1989;J Karlsson/N Karlsson
1096;428974;NORRÅKER;Café furniture;724;709;True;29;45;45;14/04/1989;J Karlsson/N Karlsson
1097;30428982;NORRÅKER;Café furniture;405;415;True;;74;74;06/10/1987;J Karlsson/N Karlsson
1098;89323921;STENSELE;Café furniture;331;323;True;;75;70;17/01/2009;Maja Ganszyniec
1099;49288236;STENSELE;Café furniture;198;180;True;;75;;02/05/2012;Maja Ganszyniec
1100;79241940;NORRÅKER / NORRÅKER;Café furniture;436;452;True;;104;74;24/04/2006;J Karlsson/N Karlsson
1101;90428984;NORRÅKER;Café furniture;650;645;True;;74;74;24/03/1978;J Karlsson/N Karlsson
1102;40429014;NORRÅKER;Café furniture;537;544;True;;102;74;02/07/1991;J Karlsson/N Karlsson
1103;70246089;JANINGE;Café furniture;550;553;True;36;84;38;15/07/1984;John/Jonas/Petrus/Paul/Caroline
1104;9288224;STENSELE;Café furniture;251;262;True;;105;;06/07/2003;Maja Ganszyniec
1105;19304209;LEIFARNE;Café furniture;875;888;True;50;87;53;31/12/1995;Mia Lagerman
1106;39297156;STENSELE / RÖNNINGE;Café furniture;233;248;True;;;;08/12/1984;Maja Ganszyniec
1107;60246080;JANINGE;Café furniture;525;535;True;46;76;50;08/02/1999;John/Jonas/Petrus/Paul/Caroline
1108;397736;NORRARYD;Café furniture;184;204;True;47;103;46;15/11/2010;Nike Karlsson
1109;10422504;RÖNNINGE;Café furniture;200;180;True;49;79;46;04/10/2009;Maja Ganszyniec
1110;417635;YNGVAR;Café furniture;819;832;True;51;71;53;24/05/2006;IKEA of Sweden
1111;9297129;STENSELE / RÖNNINGE;Café furniture;386;380;True;;;;03/07/1992;Maja Ganszyniec
1112;246078;JANINGE;Café furniture;720;734;True;46;76;50;19/11/2004;John/Jonas/Petrus/Paul/Caroline
1113;89280380;NORRÅKER / NORRARYD;Café furniture;863;855;True;;104;74;02/01/2006;Nike Karlsson/J Karlsson/N Karlsson
1114;10281354;JANINGE;Café furniture;141;157;True;36;84;38;24/08/2011;John/Jonas/Petrus/Paul/Caroline
1115;29297227;STENSELE / NORRARYD;Café furniture;629;641;True;;;;06/10/1980;Nike Karlsson/Maja Ganszyniec
1116;49259743;SVENBERTIL;Café furniture;112;123;True;50;84;53;13/01/1978;Mia Lagerman
1117;80417636;YNGVAR;Café furniture;148;129;True;51;71;53;21/06/1998;IKEA of Sweden
1118;60400745;YNGVAR;Café furniture;858;850;True;40;;40;19/05/2007;IKEA of Sweden
1119;59259752;LEIFARNE;Café furniture;359;379;True;50;87;53;28/10/2012;Mia Lagerman
1120;80280515;JANINGE;Café furniture;593;584;True;46;76;54;07/07/1979;John/Jonas/Petrus/Paul/Caroline
1121;49011766;MELLTORP / ADDE;Chairs;577;575;True;;72;75;22/04/2001;Lisa Norinder/Marcus Arvonen
1122;10209202;MALINDA;Chairs;864;847;True;38;;;29/09/2008;IKEA of Sweden
1123;40455649;BINGSTA;Chairs;523;503;True;58;76;70;21/04/1981;Elizabet Gutierrez
1124;40472861;SKRUVSTA;Chairs;629;648;True;69;79;69;07/09/1984;IKEA of Sweden
1125;79331865;LOBERGET / BLYSKÄR;Chairs;842;852;True;67;;67;03/06/1980;IKEA of Sweden/Carl Öjerstam
1126;20456956;STRANDMON;Chairs;601;596;True;96;101;82;25/06/2009;IKEA of Sweden
1127;20339420;RENBERGET;Chairs;87;104;True;65;;59;01/08/1983;IKEA of Sweden
1128;79046260;SNILLE;Chairs;401;414;True;67;;67;13/01/1992;IKEA of Sweden
1129;50078464;PELLO;Chairs;748;738;True;85;96;67;24/05/1996;IKEA of Sweden
1130;90339412;MILLBERGET;Chairs;399;411;True;65;;;09/09/1998;Ola Wihlborg
1131;9221016;FANBYN;Chairs;882;878;True;;;;02/09/1982;IKEA of Sweden
1132;29208194;FLINTAN / NOMINELL;Chairs;182;180;True;69;;74;19/02/1997;Henrik Preutz/Olle Lundberg
1133;59297184;EKOLSUND;Chairs;454;449;True;94;97;85;12/03/1994;Anna Palleschitz
1134;50434312;NILSOVE;Chairs;734;730;True;57;82;57;31/01/1997;A Fredriksson/J Hultqvist/W Chong
1135;50058376;AGEN;Chairs;648;640;True;;;;01/06/1987;IKEA of Sweden
1136;10219178;ADDE;Chairs;131;111;True;47;77;39;16/02/1992;Marcus Arvonen
1137;69023612;SKÅLBERG / SPORREN;Chairs;265;251;True;71;;71;11/07/2010;IKEA of Sweden/Carl Öjerstam
1138;90184047;MARIUS;Chairs;101;112;True;;;40;26/12/1985;Ola Wihlborg
1139;20292776;MOLTE;Chairs;345;361;True;42;;40;12/01/2008;Lycke von Schantz
1140;60217799;GUNDE;Chairs;661;667;True;45;78;41;25/12/2013;K Hagberg/M Hagberg
1141;70441769;ÖRFJÄLL;Chairs;627;646;True;53;;53;21/03/1997;S Holmbäck/U Nordentoft
1142;10233532;NOLMYRA;Chairs;108;105;True;75;75;64;13/07/1978;Jooyeon Lee
1143;9252786;LÅNGFJÄLL;Chairs;892;898;True;68;;68;03/10/1987;Eva Lilja Löwenhielm
1144;70392542;STRANDMON;Chairs;80;85;True;62;71;56;26/08/2001;IKEA of Sweden
1145;90320097;GRÖNADAL;Chairs;285;304;True;81;86;80;02/06/2001;Lisa Hilland
1146;70103250;INGOLF;Chairs;426;407;True;52;91;43;24/11/2015;Carina Bengs
1147;50341025;KARLJAN;Chairs;688;691;True;55;81;49;02/04/1995;Francis Cayouette
1148;60308676;BLECKBERGET;Chairs;678;674;True;68;;68;23/07/2004;Francis Cayouette
1149;60344759;REMSTA;Chairs;903;887;True;72;88;60;23/04/2003;IKEA of Sweden
1150;39129342;STOCKSUND;Chairs;506;487;True;49;47;144;20/12/1995;Nike Karlsson
1151;152282;INGOLF;Chairs;706;704;True;30;45;39;23/11/2005;Carina Bengs
1152;20336836;FLINTAN;Chairs;482;502;True;69;;74;31/03/1992;Henrik Preutz
1153;50039552;IKEA PS GULLHOLMEN;Chairs;609;610;True;68;75;62;14/06/2001;Maria Vinka
1154;70261150;MARKUS;Chairs;417;429;True;60;;62;04/03/1984;Henrik Preutz
1155;60178887;BEKVÄM;Chairs;841;821;True;39;50;43;30/05/1979;Nike Karlsson
1156;99014376;MELLTORP / ADDE;Chairs;360;370;True;;72;75;18/01/2013;Marcus Arvonen/Lisa Norinder
1157;90435324;TOSSBERG;Chairs;274;291;True;56;82;60;02/12/2010;IKEA of Sweden
1158;50463502;SAKARIAS;Chairs;94;95;True;;;;11/05/1993;IKEA of Sweden
1159;60416925;KYRRE;Chairs;669;674;True;48;45;42;25/04/2001;C Styrbjörn/M Axelsson
1160;90350937;TEODORES;Chairs;291;288;True;54;80;46;26/01/2010;David Wahl
1161;79299016;BUSKBO;Chairs;256;237;True;63;42;72;22/07/2001;IKEA of Sweden/A Fredriksson/J Hultqvist/W Chong
1162;90342688;JOKKMOKK;Chairs;386;373;True;47;90;41;03/05/1992;Carina Bengs
1163;49228474;FANBYN;Chairs;764;771;True;;;;21/10/1979;IKEA of Sweden
1164;60428990;NORRÅKER;Chairs;279;295;True;;45;29;25/11/1983;J Karlsson/N Karlsson
1165;29301700;LEIFARNE;Chairs;86;99;True;69;;69;27/06/1996;Mia Lagerman
1166;70308685;ODGER;Chairs;697;715;True;68;;68;11/03/1985;J Löfgren/J Pettersson
1167;80349671;TOBIAS;Chairs;820;827;True;56;82;55;16/07/2014;Carl Öjerstam
1168;29272712;TULLSTA;Chairs;781;789;True;69;78;79;20/07/2002;IKEA of Sweden
1169;80155205;STIG;Chairs;720;729;True;50;100;60;25/08/1983;Henrik Preutz
1170;10441786;ÖRFJÄLL;Chairs;535;555;True;53;;53;16/12/1994;S Holmbäck/U Nordentoft
1171;40423578;VEDBO;Chairs;568;574;True;65;75;73;27/05/1984;Francis Cayouette
1172;60105829;HARRY;Chairs;606;614;True;50;96;48;27/03/2008;IKEA of Sweden
1173;10407136;IKEA PS LÖMSK;Chairs;181;189;True;62;75;59;27/11/1995;Monika Mulder
1174;59337670;LOBERGET / SIBBEN;Chairs;170;174;True;56;;56;17/07/1989;IKEA of Sweden
1175;60441779;ÖRFJÄLL;Chairs;447;452;True;53;;53;16/08/1988;S Holmbäck/U Nordentoft
1176;90116553;POÄNG;Chairs;749;736;True;60;68;47;03/06/1989;Noboru Nakamura
1177;50211104;JOKKMOKK;Chairs;524;542;True;;;;11/02/2006;Carina Bengs
1178;10135659;MARIUS;Chairs;328;324;True;;;40;27/09/2012;Ola Wihlborg
1179;39201026;POÄNG;Chairs;306;318;True;94;95;68;21/07/2010;Noboru Nakamura
1180;59127808;LEIFARNE;Chairs;304;305;True;50;88;52;10/07/2012;Mia Lagerman
1181;40202746;MALINDA;Chairs;476;474;True;38;;;10/09/1982;IKEA of Sweden
1182;29151296;SÖDERHAMN;Chairs;795;788;True;151;83;93;12/03/1997;Ola Wihlborg
1183;10334753;MACKAPÄR;Chairs;762;763;True;35;51;100;06/03/2015;Eva Lilja Löwenhielm
1184;19304006;NILSOVE / NORNA;Chairs;137;126;True;57;82;57;29/05/1998;A Fredriksson/J Hultqvist/W Chong
1185;40419982;ALEFJÄLL;Chairs;480;500;True;64;;64;31/07/1987;IKEA of Sweden
1186;79129081;EKTORP;Chairs;595;614;True;88;88;104;03/06/1986;IKEA of Sweden
1187;49304199;LEIFARNE;Chairs;513;503;True;50;87;52;11/05/1998;Mia Lagerman
1188;211088;STEFAN;Chairs;830;837;True;49;90;42;16/12/2009;IKEA of Sweden
1189;50364149;ODGER;Chairs;498;478;True;51;81;45;04/09/2002;J Löfgren/J Pettersson
1190;217797;GUNDE;Chairs;532;548;True;45;78;41;27/06/2014;K Hagberg/M Hagberg
1191;30115066;NISSE;Chairs;124;119;True;47;76;45;20/02/1978;IKEA of Sweden
1192;10331014;MALINDA;Chairs;569;580;True;38;;;26/10/2007;IKEA of Sweden
1193;30449748;ANTILOP;Chairs;268;269;True;;;;07/03/2003;S Edholm/L Ullenius
1194;262879;EKERÖ;Chairs;537;548;True;73;75;70;21/04/2009;Eva Lilja Löwenhielm
1195;49252119;HATTEFJÄLL;Chairs;638;644;True;68;110;68;25/04/2010;Monika Mulder
1196;90211531;BÖRJE;Chairs;837;848;True;55;100;44;19/10/2007;IKEA of Sweden
1197;40240989;DAGOTTO;Chairs;533;543;True;;15;38;16/12/1986;IKEA of Sweden
1198;99275627;JÄRVFJÄLLET;Chairs;217;218;True;68;;68;10/10/1983;Eva Lilja Löwenhielm
1199;80443904;KARLJAN;Chairs;879;887;True;55;81;49;02/11/1979;Francis Cayouette
1200;50295472;RÅDVIKEN;Chairs;710;696;True;73;82;79;04/07/1989;Andreas Fredriksson
1201;19190340;HENRIKSDAL;Chairs;818;820;True;58;97;51;01/12/1996;IKEA of Sweden
1202;89256262;GRÖNLID;Chairs;568;584;True;164;104;117;22/01/1989;Francis Cayouette
1203;9219527;MARTIN;Chairs;762;781;True;52;86;49;24/02/1998;IKEA of Sweden
1204;30396655;HEMNES;Chairs;452;454;True;37;173;64;02/03/1988;T Christensen/K Legaard
1205;39306288;LERHAMN;Chairs;206;207;True;;75;74;21/11/1981;Nike Karlsson
1206;49252398;LÅNGFJÄLL;Chairs;823;812;True;68;;68;16/09/1987;Eva Lilja Löwenhielm
1207;9279026;SAKARIAS;Chairs;888;889;True;67;96;60;13/12/2003;IKEA of Sweden/E Strandmark
1208;10413137;BALTSAR;Chairs;323;320;True;56;85;58;21/10/1998;Carl Öjerstam
1209;30141975;BERTIL;Chairs;822;827;True;;;;04/11/1978;IKEA of Sweden
1210;40455654;BINGSTA;Chairs;366;351;True;58;101;70;13/10/1978;Elizabet Gutierrez
1211;90434310;ULRIKSBERG;Chairs;656;657;True;74;76;67;23/08/1998;A Fredriksson/J Hultqvist/W Chong
1212;60248418;FÖRSIKTIG;Chairs;254;250;True;24;13;37;13/04/1991;K Hagberg/M Hagberg
1213;90175000;JUSTINA;Chairs;314;304;True;40;;;03/09/1995;IKEA of Sweden
1214;10122647;INGOLF;Chairs;262;271;True;45;91;40;15/01/2016;Carina Bengs
1215;79325223;SAKARIAS;Chairs;337;324;True;51;49;39;12/12/2005;IKEA of Sweden/Ebba Strandmark
1216;99221743;KOARP;Chairs;448;466;True;78;75;83;27/05/1996;Ehlén Johansson
1217;20382324;MAMMUT;Chairs;429;424;True;;;35;11/02/2016;M Kjelstrup/A Östgaard
1218;79010690;TÄRENDÖ / ADDE;Chairs;796;788;True;;74;67;04/07/2010;K Hagberg/M Hagberg/Marcus Arvonen
1219;29252549;LÅNGFJÄLL;Chairs;608;627;True;67;;67;25/01/2013;Eva Lilja Löwenhielm
1220;90309721;NILSERIK;Chairs;468;453;True;;;41;29/09/1988;IKEA of Sweden
1221;80265143;BERTIL;Chairs;716;709;True;;;;28/11/2014;IKEA of Sweden
1222;40238712;LILLHÖJDEN;Chairs;698;686;True;70;;70;20/06/2008;IKEA of Sweden
1223;60155602;DALFRED;Chairs;695;708;True;50;;50;23/08/2009;Sarah Fager
1224;80433900;MARKERAD;Chairs;829;835;True;46;76;53;16/06/2003;Virgil Abloh
1225;60384335;SAKARIAS;Chairs;344;351;True;;;;24/09/1980;IKEA of Sweden/E Strandmark
1226;39207716;JULES;Chairs;149;154;True;56;;58;05/05/1983;Nicholai Wiig Hansen
1227;39337911;POÄNG;Chairs;890;882;True;56;68;47;29/04/1999;Noboru Nakamura
1228;59197702;SVENBERTIL;Chairs;439;426;True;51;85;48;06/04/1992;Mia Lagerman
1229;49315937;STOCKSUND;Chairs;113;121;True;97;84;92;24/02/2002;Nike Karlsson
1230;410101;VIPPÄRT;Chairs;886;900;True;38;;38;16/02/2016;IKEA of Sweden
1231;39303039;ÖRFJÄLL;Chairs;796;813;True;68;;68;16/01/1987;S Holmbäck/U Nordentoft
1232;40319398;BENARP;Chairs;160;156;True;83;106;92;08/09/1982;IKEA of Sweden
1233;70404875;FRANKLIN;Chairs;890;882;True;44;95;50;13/03/2000;K Hagberg/M Hagberg
1234;246196;MARIUS;Chairs;917;897;True;;;40;26/02/2002;Ola Wihlborg
1235;40336595;HENRIKSDAL;Chairs;775;778;True;;;;30/08/1989;IKEA of Sweden
1236;90412426;NISSE;Chairs;780;782;True;47;76;45;19/06/1990;Lisa Norinder
1237;20426276;SKOGSTORP;Chairs;434;439;True;36;45;132;08/12/1983;IKEA of Sweden
1238;80396422;FJÄLLBERGET;Chairs;157;163;True;67;;67;22/08/2004;H Preutz/N Karlsson
1239;29067293;ANTILOP;Chairs;283;274;True;62;90;56;25/10/1994;IKEA of Sweden
1240;60175006;JUSTINA;Chairs;89;84;True;40;;;30/11/1990;IKEA of Sweden
1241;10424353;VIMUND;Chairs;235;226;True;59;;62;12/11/1990;IKEA of Sweden
1242;90325518;KULLABERG;Chairs;787;782;True;58;;58;10/06/2013;Sarah Fager
1243;89256894;LIDHULT;Chairs;454;457;True;98;102;119;12/07/2009;Henrik Preutz
1244;90190411;BEKVÄM;Chairs;499;484;True;;63;;18/01/2005;IKEA of Sweden
1245;80222441;TERJE;Chairs;736;742;True;51;77;44;14/02/1978;Lars Norinder
1246;10422504;RÖNNINGE;Chairs;439;426;True;49;79;46;30/12/1996;Maja Ganszyniec
1247;30346986;LANGUR;Chairs;823;817;True;21;40;22;28/09/1993;Chenyi Ke
1248;10363651;KULLABERG;Chairs;586;585;True;36;;36;13/07/2002;Sarah Fager
1249;418376;LIDKULLEN;Chairs;723;730;True;;;60;19/01/1987;E Thomasson/P Süssmann
1250;29220780;HENRIKSDAL;Chairs;137;150;True;58;97;51;14/07/1978;IKEA of Sweden
1251;39261874;LÅNGFJÄLL;Chairs;414;433;True;68;;68;20/09/1979;Eva Lilja Löwenhielm
1252;39296901;MELLTORP / TEODORES;Chairs;669;684;True;;;75;02/12/1998;David Wahl/Lisa Norinder
1253;59252637;STUVA / FRITIDS;Chairs;414;403;True;50;50;90;31/01/2015;Ebba Strandmark
1254;60416572;SUNNEA;Chairs;274;282;True;;;;21/09/1978;IKEA of Sweden
1255;69303066;ÖRFJÄLL;Chairs;712;696;True;68;;68;30/04/2001;S Holmbäck/U Nordentoft
1256;276664;EKENÄS;Chairs;102;86;True;78;90;86;05/11/1982;Ola Wihlborg
1257;20259423;LERHAMN;Chairs;74;81;True;49;85;42;07/11/2012;Nike Karlsson
1258;60341015;EKEDALEN;Chairs;616;611;True;51;95;43;09/10/1991;Ehlén Johansson
1259;70451640;LEIFARNE;Chairs;350;348;True;;42;;19/10/2012;Mia Lagerman
1260;60265163;BOLMEN;Chairs;765;778;True;35;;44;09/05/1984;K Hagberg/M Hagberg
1261;19241537;POÄNG;Chairs;713;708;True;94;95;68;14/08/2003;IKEA of Sweden/Noboru Nakamura
1262;70434311;BUSKBO;Chairs;846;834;True;63;42;72;13/09/1989;A Fredriksson/J Hultqvist/W Chong
1263;79286033;MELLTORP / TEODORES;Chairs;881;868;True;;;;28/11/1978;David Wahl/Lisa Norinder
1264;50312909;BUSSAN;Chairs;592;603;True;;;67;27/05/1994;Anna Efverlund
1265;39240787;POÄNG;Chairs;911;896;True;82;100;68;19/07/2010;IKEA of Sweden/Noboru Nakamura
1266;9304196;LEIFARNE;Chairs;105;110;True;50;87;52;03/08/1984;Mia Lagerman
1267;39251931;HAVSTEN;Chairs;678;682;True;94;90;83;28/10/1988;Andreas Fredriksson
1268;59135648;SÖDERHAMN;Chairs;709;716;True;99;83;105;07/11/1979;Ola Wihlborg
1269;10423589;VEDBO;Chairs;880;878;True;85;108;80;02/12/1988;Francis Cayouette
1270;29297294;MELLTORP / NILSOVE;Chairs;451;439;True;;;75;03/08/1989;Lisa Norinder/A Fredriksson/J Hultqvist/W Chong
1271;90451644;LEIFARNE;Chairs;841;847;True;;42;;26/06/2008;Mia Lagerman
1272;333122;MALINDA;Chairs;689;705;True;38;;;10/02/1992;IKEA of Sweden
1273;243800;HEMNES;Chairs;224;242;True;32;65;85;16/04/2015;Carina Bengs
1274;40178888;BEKVÄM;Chairs;525;521;True;39;50;43;24/08/1981;Nike Karlsson
1275;10395807;VIPPÄRT;Chairs;138;140;True;38;;38;30/08/2003;IKEA of Sweden
1276;30416578;SUNNEA;Chairs;713;697;True;;;;28/05/1999;IKEA of Sweden
1277;49303034;ÖRFJÄLL;Chairs;190;199;True;68;;68;22/09/2001;S Holmbäck/U Nordentoft
1278;89303046;ÖRFJÄLL;Chairs;401;390;True;68;;68;13/01/1986;S Holmbäck/U Nordentoft
1279;141689;HENRIKSDAL;Chairs;683;664;True;58;97;51;27/05/2013;IKEA of Sweden
1280;30427341;SVENARNE;Chairs;549;553;True;69;99;59;29/08/2010;K Hagberg/M Hagberg
1281;60463498;SAKARIAS;Chairs;702;686;True;51;49;39;24/06/1993;Ebba Strandmark
1282;90363553;JÄRVFJÄLLET;Chairs;116;132;True;68;;68;09/09/1980;Eva Lilja Löwenhielm
1283;70451635;POÄNG;Chairs;885;865;True;;;39;31/01/2010;IKEA of Sweden
1284;99252541;LÅNGFJÄLL;Chairs;107;114;True;68;;68;12/03/1988;Eva Lilja Löwenhielm
1285;385069;FANBYN;Chairs;379;363;True;50;45;50;11/06/1992;IKEA of Sweden
1286;29917307;INGATORP / INGOLF;Chairs;421;430;True;;74;87;11/02/2013;Carina Bengs
1287;60344453;VILTO;Chairs;615;625;True;32;25;40;27/03/1978;Maja Ganszyniec
1288;50357785;UTTER;Chairs;327;310;True;;;;16/07/2009;K Hagberg/M Hagberg
1289;99011764;MELLTORP / MARIUS;Chairs;508;497;True;;72;75;16/12/2005;Ola Wihlborg/Lisa Norinder
1290;70463582;SAKARIAS;Chairs;280;300;True;;;;09/01/1991;IKEA of Sweden
1291;40076093;ANTILOP;Chairs;840;835;True;;;42;27/06/1984;IKEA of Sweden
1292;30204798;DJUPVIK;Chairs;501;495;True;;;54;09/09/1982;IKEA of Sweden
1293;40416587;HILLARED;Chairs;465;451;True;36;;36;12/04/2009;IKEA of Sweden
1294;60406785;FRANKLIN;Chairs;352;361;True;44;103;52;23/02/2004;K Hagberg/M Hagberg
1295;395209;ODDBJÖRG;Chairs;314;322;True;;;;09/12/1983;IKEA of Sweden
1296;69252646;LÅNGFJÄLL;Chairs;111;106;True;67;;67;23/07/1991;Eva Lilja Löwenhielm
1297;99197696;SVENBERTIL;Chairs;724;722;True;50;84;52;25/01/1991;Mia Lagerman
1298;30288632;LEIFARNE;Chairs;709;717;True;;42;;12/10/2004;Mia Lagerman
1299;70273092;NORRARYD;Chairs;231;245;True;51;83;47;15/09/2002;Nike Karlsson
1300;400545;EKEDALEN;Chairs;710;730;True;51;114;43;02/01/2000;Ehlén Johansson
1301;19289341;DELAKTIG;Chairs;594;592;True;84;45;94;19/05/2009;Tom Dixon
1302;19305044;MÖRBYLÅNGA / ODGER;Chairs;284;277;True;;74;85;27/03/2005;J Löfgren/J Pettersson/S Lanneskog/J Marnell
1303;80403516;KARLHUGO;Chairs;778;782;True;58;89;49;09/04/1985;Mikael Warnhammar
1304;89277486;VALLENTUNA;Chairs;172;182;True;93;84;113;24/03/1987;IKEA of Sweden/Fredriksson/L Löwenhielm/Hilland
1305;90395813;JUSTINA;Chairs;862;857;True;40;;;11/08/2012;IKEA of Sweden
1306;90412450;ELSEBET;Chairs;737;737;True;42;;43;13/09/2000;IKEA of Sweden
1307;20416593;HERDIS;Chairs;286;273;True;37;;37;12/09/1991;IKEA of Sweden
1308;10320341;KULLABERG;Chairs;596;608;True;58;;58;14/01/1982;Sarah Fager
1309;20336619;HENRIKSDAL;Chairs;401;395;True;;;;13/06/2013;IKEA of Sweden
1310;89305205;HATTEFJÄLL;Chairs;706;720;True;68;110;68;15/11/2004;Monika Mulder
1311;447680;NORDKISA;Chairs;367;382;True;47;53;;11/10/2010;L Hilland/J Karlsson
1312;19275909;GRÖNLID;Chairs;254;239;True;84;90;87;04/01/2012;IKEA of Sweden
1313;29174976;LÅNGFJÄLL;Chairs;254;240;True;67;;67;28/02/1996;Eva Lilja Löwenhielm
1314;9276971;VALLENTUNA;Chairs;208;220;True;93;84;113;25/05/1993;Fredriksson/L Löwenhielm/Hilland
1315;19252347;LÅNGFJÄLL;Chairs;681;692;True;67;;67;25/06/2000;Eva Lilja Löwenhielm
1316;59304207;LEIFARNE;Chairs;764;767;True;50;87;53;23/05/2008;Mia Lagerman
1317;50365361;MAMMUT;Chairs;839;835;True;;;35;04/12/1981;M Kjelstrup/A Östgaard
1318;80426928;ANTILOP;Chairs;406;403;True;;;;01/11/1980;S Edholm/L Ullenius
1319;10421665;NORDMELA;Chairs;483;479;True;44;50;159;18/03/2001;Ola Wihlborg
1320;10150094;CILLA;Chairs;314;318;True;;;;15/06/1998;IKEA of Sweden
1321;20182278;BÖRJE;Chairs;249;230;True;55;100;44;10/05/1991;IKEA of Sweden
1322;40466389;GISTAD;Chairs;391;400;True;84;96;66;22/07/1986;IKEA of Sweden
1323;59240828;POÄNG;Chairs;150;162;True;82;100;68;18/09/2004;Noboru Nakamura/IKEA of Sweden
